shipment_wk,shipment_dt,region,fc,sub_hub,shippingtype,isfresh,actual_packgroup,actual_boxname,sku_band,cate2,cate3,cate4,cate5,skuseq,skuname,ordernumber,invoicenumber,units
29,2023-07-19,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,2332944,Box_포카리 페트 1500ml 12개입,15100002652869,10249306943234,1
29,2023-07-16,South,DAEGU,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,2329863,"Box_피죤 레귤러 3100ml 핑크로즈, 4개",25100002186236,10249136598175,1
29,2023-07-21,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,액체 섬유유연제,11228653,단품_고농축 피죤 시그니처 4L 미스틱레인,19100002933380,10249403461474,1
29,2023-07-17,South,ECH4,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,C,문구/사무용품,사무용품/기기,파일/바인더,클립보드,3414472,Pack_MEDIA 크리스탈 칼라 클립보드 투명색_4개 묶음,13100002365866,10249204491783,4
29,2023-07-22,South,HOB1,GMH1 Sub-hub,STANDARD,CORE,PAPER,무지2호,E,생활용품,세제류,세탁세제류,일반세탁세제,35037275,[박스훼손 할인] 퍼실 라벤더젤 플러스 일반용 2.7L,6100003019127,10249441398206,1
29,2023-07-16,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,생활용품,건강/의료용품,의료위생/보조용품,황사마스크,16277692,"box_탐사 KF94 방역마스크 대형 레귤러핏,10매 지퍼백,10개",17100002081968,10249124938065,1
29,2023-07-18,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,생수/탄산수,탄산수,16116727,트레비 레몬 ECO 350ml 20입,29100002431114,10249230878961,1
29,2023-07-20,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 2호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,29100002841395,10249369910544,3
29,2023-07-20,South,DAEGU2,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),B,식품,장/오일/소스,소스/드레싱/식초,물엿/올리고당/조청,3354651,"청정원 요리당2.45kg , 1개",29100002823094,10249363380642,1
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,생수/탄산수,탄산수,16117352,트레비 플레인 ECO 350ml 20입,22100002383765,10249216493773,1
29,2023-07-18,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),C,생활용품,세제류,주방세제류,기타주방세제류,11336726,소키 간편한 행주도마 주방세정제 500ml,13100002486118,10249248488043,2
29,2023-07-21,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,D,생활용품,세제류,세탁세제류,일반세탁세제,23077995,"리큐 진한겔 하이브리드 실내건조 액체세제 일반용 3.5L,1개",29100002911245,10249396095072,2
29,2023-07-17,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B46호,A,식품,신선식품,쌀/잡곡류,백미,9828639,소중한 우리쌀 20kg,2100002375344,10249206494973,1
29,2023-07-19,South,HOB1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,식품,신선식품,쌀/잡곡류,백미,23817178,딜리조이 소중한 우리쌀 10kg (상등급),31100002643507,10249314349945,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,A,식품,장/오일/소스,식용유/오일/참기름,대두유 (콩기름),84049,해표 식용유(콩기름)  1.5L,7100002320883,10249181292070,1
29,2023-07-22,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,3353128,Box_잔치집식혜 340ml x 24,18100003057080,10249450835315,1
29,2023-07-19,South,MCN1,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,CSTMs,B,가구/홈인테리어,인테리어용품,조명,천장등/실링라이트,11243038,심플주방등 LED60W 화이트 국산,21100002650463,10249300103044,1
29,2023-07-18,South,GMH2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,가전디지털,디지털가전,휴대폰/액세서리,휴대폰보호필름,27985957,신지모루 신지글래스 2.5D 강화유리 휴대폰 액정보호필름 4p - 아이폰14,18100002445586,10249232134503,1
29,2023-07-16,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B8호,D,식품,가공/즉석식품,캔/통조림류,반찬/절임 통조림,25546915,고야)피티드그린만자니야올리브 875g (대용량),29100002258277,10249161640196,4
29,2023-07-18,South,YEO1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,E,식품,생수/음료,음료,탄산음료,33228686,[박스훼손 할인] 일화 탑씨 제로 오렌지 1.5L * 12페트 12개입 1.5L,27100002491233,10249249328161,1
29,2023-07-17,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,생활용품,화장지/제지,여성/시니어위생용품,생리대,31727495,순수한면 슈퍼가드 소형 18P x 4팩,16100002306222,10249180674552,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,B,생활용품,세제류,청소용세제류,기타청소용세제,21859350,"살림백서 곰팡이제거제 800ml, 2개입",11100003098376,10249463515152,1
29,2023-07-18,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,27610547,티트리트 여우티 페트 / 24개 500ml,13100002435075,10249229402230,1
29,2023-07-18,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),B,생활용품,세제류,세탁세제류,액체 섬유유연제,33941483,버넬 프레쉬 모닝  900mL,16100002483747,10249244318014,3
29,2023-07-17,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B2호,C,식품,가공/즉석식품,캔/통조림류,반찬/절임 통조림,4142414,고야)슬라이스드블랙올리브344g,24100002292549,10249175621543,1
29,2023-07-22,South,DAEGU,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,2329863,"Box_피죤 레귤러 3100ml 핑크로즈, 4개",9100002993113,10249427013420,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,B,식품,가루/조미료/향신료,조미료/향신료,지미조미료,7588185,샘표 요리에센스 연두 진 500ml,22100002382743,10249210624074,1
29,2023-07-21,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,12740847,Box_ 동원 순백보리차 500mL x 20입,14100002910167,10249394084720,1
29,2023-07-18,South,MCN1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,커피음료,28457238,칸타타 스위트 아메리카노 24캔 275ml,23100002484446,10249245501865,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PLASTIC,RPB2.5(50),B,식품,스낵/간식,스낵/시리얼,시리얼,134539,플라하반_퀵오리지날오트밀드럼_500G,2100002313576,10249185448180,2
29,2023-07-16,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,뷰티,헤어케어,트리트먼트/영양제,헤어트리트먼트/팩/앰플,10018281,Pack_달리프 물광 워터트리트먼트 x 2,11100002259588,10249162124353,1
29,2023-07-19,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,액체 섬유유연제,11228653,단품_고농축 피죤 시그니처 4L 미스틱레인,28100002625694,10249295513800,1
29,2023-07-21,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),E,패션의류,여성의류,하의류,청바지,32830086,1119# 엘블로썸 스판좋은 부츠컷 인밴딩 / 30size/150cm 생지블루,18100002936281,10249406830762,1
29,2023-07-17,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,차음료,4263063,Box_하이트진로 블랙보리 520ml x20pet,10100002300576,10249177934844,1
29,2023-07-22,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,주방세제류,주방식기세제,10833445,탐사 베이킹소다 주방세제 레몬향 780ml*2팩,7100003074574,10249449788723,1
29,2023-07-22,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,7469385,칠성사이다 210ml 30개,1100003100736,10249468912605,1
29,2023-07-18,South,MAJ1,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,과일음료,13305295,후버 사과주스,22100002549192,10249271818542,1
29,2023-07-16,South,DAEGU2,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,식품,신선식품,쌀/잡곡류,잡곡류,32306357,곡물을 만나다 국산 찹쌀 4kg,22100002262571,10249166851906,1
29,2023-07-19,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B46호,A,식품,신선식품,쌀/잡곡류,백미,9828639,소중한 우리쌀 20kg,5100002702910,10249318689551,1
29,2023-07-18,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B46호,C,가전디지털,컴퓨터/게임,컴퓨터,노트북,34542705,Lenovo Slim 5 16ABR8 82XG002MKR ( R7-7730U 2.5K 16G SSD 512G FreeDos Cloud Grey ) 클라우드 그레이 라이젠7,18100002406514,10249217207736,1
29,2023-07-17,South,DAEGU2,GWJ2 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,액체 섬유유연제,11228653,단품_고농축 피죤 시그니처 4L 미스틱레인,12100002357189,10249199165656,1
29,2023-07-17,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,생수/탄산수,탄산수,16116727,트레비 레몬 ECO 350ml 20입,19100002411855,10249217749050,1
29,2023-07-21,South,GMH2,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,A,식품,생수/음료,두유,두유,3401002,Box_베지밀 뼈에좋은 칼슘 두유 검은콩깨쌀 190mlx16팩,13100002917338,10249416379661,2
29,2023-07-17,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,식용유/오일/참기름,올리브유,161191,올리타리아 엑스트라버진 올리브유 1L 1병,30100002289725,10249170407755,1
29,2023-07-21,South,MCN1,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,D,생활용품,세제류,주방세제류,주방식기세제,13562214,탈취제 원액 에버미라클 EM 활성액 발효완성액 20L,28100002813026,10249399716496,1
29,2023-07-19,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 2호,C,생활용품,세제류,청소용세제류,기타청소용세제,26890664,탐사 락스 2L,24100002611860,10249290768430,3
29,2023-07-18,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,PAPER,B8호,B,식품,생수/음료,음료,과일음료,2253469,가야 종합(6종) (180ml x12병) (알로에/토마토/당근/감귤/복숭아/배),14100002431452,10249223345491,2
29,2023-07-16,South,DON1,GMH1 Sub-hub,OVERNIGHT,CORE,PAPER,B11호,B,생활용품,세제류,세탁세제류,액체 섬유유연제,12033262,스너글 섬유유연제 블루밍 부케 4L,30100002186416,10249133662423,1
29,2023-07-21,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,생활용품,세제류,세탁세제류,액체 섬유유연제,13125847,2020 New 다우니 퍼퓸 미스티크 1.05LX3,21100002990270,10249420249003,1
29,2023-07-21,South,ANS4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,스포츠/이온음료,448085,Box_포카리스웨트 캔 340ml 24개 [단품 1],18100002782555,10249407233015,1
29,2023-07-17,South,SEL1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,14100002295498,10249174698582,1
29,2023-07-22,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,생활용품,세제류,세탁세제류,일반세탁세제,33539755,퍼실 파워젤 플러스 일반용 2.7L,26100003097278,10249466743110,2
29,2023-07-19,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,C,생활용품,세제류,청소용세제류,욕실청소세제,32163108,생활공식 초강력 배수구 세정제 2P,21100002674019,10249307696342,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),D,생활용품,공구/철물/DIY,건전지/충전기,건전지/충전지,8473195,HIM 힘 알카라인 건전지 벌크 AA 40알,23100002174800,10249186746584,1
29,2023-07-20,South,DON1,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B4호,B,식품,장/오일/소스,식용유/오일/참기름,올리브유,11243618,곰곰 바쏘 엑스트라버진 올리브오일 1L,9100002678542,10249313894175,1
29,2023-07-21,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B33호,D,주방용품,식기/수저,식기/쟁반,나눔접시,16573190,제이테이블 4절 내열유리 나눔접시 트레이(M베이직) 투명,32100002875782,10249382749513,3
29,2023-07-22,South,DAEGU2,GMH1 Sub-hub,SAMEDAY,CORE,TPB,TPB11,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,9100003003663,10249431385303,1
29,2023-07-18,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,D,식품,신선식품,쌀/잡곡류,잡곡류,36507996,찰진 찹쌀현미(찰현미)10kg,4100002434537,10249223470080,1
29,2023-07-20,South,DAEGU,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,14687422,"box_이노엔 헛개수 차음료, 500ml, 20개",5100002743857,10249334019750,1
29,2023-07-20,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B36호,D,식품,신선식품,채소류,인삼/한차재료,2283378,곰보배추 300g,28100002685506,10249315756470,1
29,2023-07-17,South,ANS8,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,세탁세제류,액체 섬유유연제,2329864,"Box_피죤 레귤러 3100ml 옐로미모사, 4개",18100002361579,10249201371006,1
29,2023-07-22,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,C,생활용품,세제류,세탁세제류,일반세탁세제,11189876,스파크 분말 세탁세제 카톤 5Kg 1개,22100003001525,10249433808600,1
29,2023-07-19,South,DAEGU,GWJ2 Sub-hub,OVERNIGHT,CORE,SIOC,SIOCs,A,식품,생수/음료,음료,탄산음료,7469385,칠성사이다 210ml 30개,9100002657815,10249306874612,1
29,2023-07-22,South,DON1,GWJ2 Sub-hub,OVERNIGHT,CORE,PLASTIC,RPB2.5(50),B,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,10638381,쿤달 허니 앤 마카다미아 퓨어 바디워시 바디클렌저 화이트머스크향 1058ml 2개,31100003054999,10249444545852,1
29,2023-07-17,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,생활용품,세제류,세탁세제류,일반세탁세제,34117945,"부케가르니 에코 클리어 세탁세제 3L, 2개",6100002358172,10249203265125,1
29,2023-07-19,South,GMH2,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 1호,B,생활용품,세제류,세탁세제류,일반세탁세제,33471111,퍼실 퓨어프레쉬 9중효소 실내건조 일반용 2.7L,5100002595730,10249281228966,1
29,2023-07-18,South,CHW1,GMH1 Sub-hub,OVERNIGHT,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,액체 섬유유연제,11228653,단품_고농축 피죤 시그니처 4L 미스틱레인,16100002505446,10249251655274,1
29,2023-07-17,South,CHW4,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB11,A,생활용품,세제류,청소용세제류,욕실청소세제,10790590,"유한락스 멀티액션 욕실청소용 510ml, 3개입",3100002233742,10249149950185,1
29,2023-07-18,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,생활용품,구강/면도용품,구강보조용품,구강청정제,2148679,Pack 가그린 제로 750ml+250ml,13100002436638,10249230078231,1
29,2023-07-22,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B33호,C,생활용품,세제류,주방세제류,주방식기세제,15105136,참그린 식기세척기 세제 920ml(1.05kg)용기,1100003070357,10249457276122,6
29,2023-07-18,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,A,식품,장/오일/소스,식용유/오일/참기름,대두유 (콩기름),84049,해표 식용유(콩기름)  1.5L,1100002535709,10249265425346,1
29,2023-07-22,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,생수/음료,생수/탄산수,심층수/기타생수,15681090,천년동안 해양심층수 500ml*20병 1pack,9100003064256,10249452368621,1
29,2023-07-17,South,YAS1,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,B,뷰티,바디케어,바디워시/스크럽/입욕용품,바디워시/클렌저,17904935,"부케가르니 나드 바디워시 레몬민트 1000ml, 1개",25100002292836,10249174640950,1
29,2023-07-17,South,CHW1,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB11,A,생활용품,세제류,청소용세제류,욕실청소세제,10790590,"유한락스 멀티액션 욕실청소용 510ml, 3개입",17100002335595,10249191286121,1
29,2023-07-20,South,CHW4,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 2호,A,생활용품,세제류,세탁세제류,일반세탁세제,33499336,퍼실 파워젤 플러스 드럼용 2.7L,21100002771441,10249342840575,3
29,2023-07-17,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B2호,D,가전디지털,컴퓨터/게임,저장기기,외장하드,14250330,도시바 외장하드 칸비오 어드밴스 2세대 2TB 제트 블랙 + 파우치,24100002304918,10249180854205,1
29,2023-07-19,South,SAN2,GMH1 Sub-hub,STANDARD,CORE,SIOC,SIOCs,D,식품,장/오일/소스,장류,간장,32577592,청정원 햇살담은 양조 진간장 진한맛 15L,26100002672618,10249312618425,1
29,2023-07-17,South,DAEGU,GWJ2 Sub-hub,SAMEDAY,CORE,SIOC,SIOCs,C,식품,생수/음료,음료,차음료,15716563,"Pack_광동제약 돼지감자차, 1.5L, 12입",23100002311486,10249183302190,1
29,2023-07-17,South,SAN2,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,탄산음료,24434327,"Box_웰치 제로 오렌지 355ml, 24개",18100002396961,10249215623850,1
29,2023-07-20,South,GOY1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B9호,B,식품,장/오일/소스,식용유/오일/참기름,올리브유,11243618,곰곰 바쏘 엑스트라버진 올리브오일 1L,12100002830226,10249366851824,1
29,2023-07-18,South,MCN1,GWJ2 Sub-hub,STANDARD,CORE,SIOC,SIOCs,B,식품,생수/음료,음료,차음료,562239,Box_[동서] 제티 초코렛맛 드링크175ml 30개입 [패키지 30 | 0],29100002449198,10249231793301,1
29,2023-07-19,South,YAS1,GMH1 Sub-hub,SAMEDAY,CORE,PAPER,B6호,B,식품,커피/차,티/전통차,기타전통차,73868,담터_꿀유자차_2KG,10100002623713,10249293892854,1
29,2023-07-18,South,DAE6,GMH1 Sub-hub,STANDARD,CORE,PAPER,B11호,C,출산/유아,영유아식품,영유아/어린이간식,과자/쿠키,2323478,Box_일동후디스 아이얌 유기농 쌀과자 떡뻥 고구마맛 6개,4100002566778,10249270187715,1
29,2023-07-20,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,A,생활용품,구강/면도용품,치약/칫솔,칫솔,12293250,"쿤달 딥 클린 탄력 항균 이중미세모 칫솔 부드러운모, 16개입, 1세트",17100002852391,10249374252541,1
29,2023-07-19,South,DAEGU2,GMH1 Sub-hub,SAMEDAY,CORE,TPB,TPB11,B,생활용품,세제류,세탁세제류,일반세탁세제,33708660,퍼실 하이진젤 플러스 드럼용  2.7L,18100002601473,10249287919765,1
29,2023-07-18,South,CHW1,GWJ2 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),D,생활용품,세제류,세탁세제류,액체 섬유유연제,33941482,버넬 스프링라벤더  900mL,4100002540000,10249261001302,2
29,2023-07-22,South,DON1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B9호,B,생활용품,세제류,세탁세제류,액체 섬유유연제,17493709,스너글 햇빛건조향 섬유유연제 허거블 선샤인 1.8L,15100002967095,10249415311214,1
29,2023-07-21,South,SEL1,GMH1 Sub-hub,STANDARD,CORE,PAPER,B6호,A,식품,장/오일/소스,소스/드레싱/식초,식초/음용식초,9539054,Organic Bragg 애플 사이다 식초 946ml,8100002832521,10249364256353,1
29,2023-07-21,South,DAEGU2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB 3.5,B,식품,스낵/간식,스낵/시리얼,과자파이/과자케이크,9542263,"오리온_오뜨기획 세트_6P 4번들(쇼콜라2p,치즈2p)_588g",30100002890045,10249384346751,1
29,2023-07-21,South,DAE8,GWJ2 Sub-hub,STANDARD,CORE,TPB,TPB 1호,A,식품,가루/조미료/향신료,설탕/소금,설탕,564394,하얀설탕(15KG)   1개,15100002851876,10249388932075,1
29,2023-07-17,South,SIH2,GWJ2 Sub-hub,STANDARD,CORE,PAPER,B8호,A,식품,스낵/간식,스낵/시리얼,스낵,2365357,Pack_해태_구운감자 27g*15,17100002327727,10249188519021,2
29,2023-07-18,South,GMH2,GMH1 Sub-hub,STANDARD,CORE,PLASTIC,RPB2.5(50),C,반려/애완용품,소동물,햄스터/토끼/기니피그용품,위생용품,15016153,"햄스터 사막모래2kg (호주 청정 사막모래,목욕모래,화장실모래,디깅용 사막모래), 호주 사막모래2kg,",32100002449726,10249231086850,1
29,2023-07-19,South,ANS4,GMH1 Sub-hub,STANDARD,CORE,PAPER,B29호,D,가구/홈인테리어,인테리어용품,원예용품,꽃다발/바구니,36513783,한약 용돈박스 부모님 어버이날 선물 반전 현금 이벤트 / 한약용돈박스,26100002604659,10249289691480,1
29,2023-07-18,South,ECH2,GMH1 Sub-hub,STANDARD,CORE,TPB,TPB 2호,A,생활용품,세제류,청소용세제류,기타청소용세제,10908945,탐사 펑 배수구 세정제 2L 2입,2100002489976,10249248883145,1
